Philae May Have Grazed Crater Rim,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/QsZn7WKH4ik/story01.htm,"An anonymous reader writes: The European Space Agency is gradually sorting through the data collected during the brief window Philae was alive and transmitting on the surface of a comet. Analysis of that data has provided another interesting clue about what happened to the probe as it bounced across the comet's surface. According to results from the on-board magnetometer, immediately after the first touchdown, the lander's spin rate increased somewhat. It continued to spin for about 36 minutes until another event dramatically changed its spin rate. This suggests it collided with something, because there was no corresponding vertical deceleration to indicate it had landed once more. Scientists think Philae likely grazed the rim of a crater with one of its landing legs. 65 minutes later, it landed again, and bounced to its final resting place just a few minutes later. The ESA's article has some interesting graphs showing how the data changed as the lander progressed through these different events.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Philae+May+Have+Grazed+Crater+Rim%3A+http%3A%2F%2Fbit.ly%2F1vVxEJX""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fscience.slashdot.org%2Fstory%2F14%2F11%2F28%2F163230%2Fphilae-may-have-grazed-crater-rim%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://science.slashdot.org/story/14/11/28/163230/philae-may-have-grazed-crater-rim?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://science.slashdot.org/story/14/11/28/163230/philae-may-have-grazed-crater-rim?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=6222471&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/40f053a8/sc/22/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/214612229272/u/0/f/647410/c/35028/s/40f053a8/sc/22/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/214612229272/u/0/f/647410/c/35028/s/40f053a8/sc/22/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/214612229272/u/0/f/647410/c/35028/s/40f053a8/sc/22/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/214612229272/u/0/f/647410/c/35028/s/40f053a8/sc/22/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/214612229272/u/0/f/647410/c/35028/s/40f053a8/sc/22/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/214612229272/u/0/f/647410/c/35028/s/40f053a8/sc/22/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/214612229272/u/0/f/647410/c/35028/s/40f053a8/sc/22/a2.htm""><img src=""http://da.feedsportal.com/r/214612229272/u/0/f/647410/c/35028/s/40f053a8/sc/22/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/214612229272/u/0/f/647410/c/35028/s/40f053a8/sc/22/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/QsZn7WKH4ik"" height=""1"" width=""1""/>"
Renewables Are Now Scotland's Biggest Energy Source,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/IsHBHJnOMpc/story01.htm,"AmiMoJo writes Government figures revealed that Scotland is now generating more power from ""clean"" technologies than nuclear, coal and gas. The combination of wind, solar and hydroelectric, along with less-publicized sources such as landfill gas and biomass, produced 10.3TWh in the first half of 2014. Over the same period, Scotland generated 7.8TWh from nuclear, 5.6TWh from coal and 1.4TWh from gas, according to figures supplied by National Grid. Renewable sources tend to fluctuate throughout the year, especially in Scotland where the weather is notoriously volatile, but in six-month chunks the country has consistently increased its renewable output.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Renewables+Are+Now+Scotland's+Biggest+Energy+Source%3A+http%3A%2F%2Fbit.ly%2F1CnorwX""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fhardware.slashdot.org%2Fstory%2F14%2F11%2F28%2F0342217%2Frenewables-are-now-scotlands-biggest-energy-source%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://hardware.slashdot.org/story/14/11/28/0342217/renewables-are-now-scotlands-biggest-energy-source?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://hardware.slashdot.org/story/14/11/28/0342217/renewables-are-now-scotlands-biggest-energy-source?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=6214085&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/40ebdfd4/sc/29/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/214612172283/u/0/f/647410/c/35028/s/40ebdfd4/sc/29/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/214612172283/u/0/f/647410/c/35028/s/40ebdfd4/sc/29/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/214612172283/u/0/f/647410/c/35028/s/40ebdfd4/sc/29/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/214612172283/u/0/f/647410/c/35028/s/40ebdfd4/sc/29/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/214612172283/u/0/f/647410/c/35028/s/40ebdfd4/sc/29/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/214612172283/u/0/f/647410/c/35028/s/40ebdfd4/sc/29/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/214612172283/u/0/f/647410/c/35028/s/40ebdfd4/sc/29/a2.htm""><img src=""http://da.feedsportal.com/r/214612172283/u/0/f/647410/c/35028/s/40ebdfd4/sc/29/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/214612172283/u/0/f/647410/c/35028/s/40ebdfd4/sc/29/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/IsHBHJnOMpc"" height=""1"" width=""1""/>"
"Researchers Discover an ""Off Switch"" For Pain In the Brain",http://rss.slashdot.org/~r/Slashdot/slashdot/~3/I-3zieUb3A8/story01.htm,"concertina226 writes Scientists working together from several international universities have discovered that it is possible to block a pathway in the brain of animals suffering from neuropathic pain, which could have a huge impact on improving pain relief in humans. So far, the most successful ways to treat chronic pain from a pharmacological point of view are to create drugs that that interact or interfere with various channels in the brain to decrease pain, including adrenergic, opioid and calcium receptors. However, there is another way &ndash; a chemical stimulator called adenosine that binds to brain receptors to trigger a biological response. Adenosine has shown potential for killing pain in humans, but so far, no one has managed to harness this pain pathway successfully without causing a myriad of side effects. Led by Dr Daniela Salvemini of SLU, the researchers discovered that by activating the A3 adenosine receptor in the rodents' brains and spinal cords, the receptor was able to prevent or reverse pain from nerve damage (the cause of chronic pain).<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Researchers+Discover+an+%22Off+Switch%22+For+Pain+In+the+Brain%3A+http%3A%2F%2Fbit.ly%2F1Cn327a""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fscience.slashdot.org%2Fstory%2F14%2F11%2F27%2F2246224%2Fresearchers-discover-an-off-switch-for-pain-in-the-brain%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://science.slashdot.org/story/14/11/27/2246224/researchers-discover-an-off-switch-for-pain-in-the-brain?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://science.slashdot.org/story/14/11/27/2246224/researchers-discover-an-off-switch-for-pain-in-the-brain?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=6212017&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/40eae51e/sc/14/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/214612187529/u/0/f/647410/c/35028/s/40eae51e/sc/14/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/214612187529/u/0/f/647410/c/35028/s/40eae51e/sc/14/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/214612187529/u/0/f/647410/c/35028/s/40eae51e/sc/14/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/214612187529/u/0/f/647410/c/35028/s/40eae51e/sc/14/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/214612187529/u/0/f/647410/c/35028/s/40eae51e/sc/14/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/214612187529/u/0/f/647410/c/35028/s/40eae51e/sc/14/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/214612187529/u/0/f/647410/c/35028/s/40eae51e/sc/14/a2.htm""><img src=""http://da.feedsportal.com/r/214612187529/u/0/f/647410/c/35028/s/40eae51e/sc/14/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/214612187529/u/0/f/647410/c/35028/s/40eae51e/sc/14/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/I-3zieUb3A8"" height=""1"" width=""1""/>"
"Scientists Develop ""Paint"" To Help Cool the Planet",http://rss.slashdot.org/~r/Slashdot/slashdot/~3/Aii3bcvE1qg/story01.htm,"AaronW writes Engineers at Stanford University have developed an ultrathin, multilayered, nanophotonic material that not only reflects heat away from buildings but also directs internal heat away using a system called ""photonic radiative cooling."" The coating is capable of reflecting away 97% of incoming sunlight and when combined with the photonic radiative cooling system it becomes cooler than the surrounding air by around 9F (5C). The material is designed to radiate heat into space at a precise frequency that allows it to pass through the atmosphere without warming it.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Scientists+Develop+%22Paint%22+To+Help+Cool+the+Planet%3A+http%3A%2F%2Fbit.ly%2F1uZKXam""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Ftech.slashdot.org%2Fstory%2F14%2F11%2F27%2F2238217%2Fscientists-develop-paint-to-help-cool-the-planet%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://tech.slashdot.org/story/14/11/27/2238217/scientists-develop-paint-to-help-cool-the-planet?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://tech.slashdot.org/story/14/11/27/2238217/scientists-develop-paint-to-help-cool-the-planet?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=6211991&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/40ea12d3/sc/4/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/214612162397/u/0/f/647410/c/35028/s/40ea12d3/sc/4/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/214612162397/u/0/f/647410/c/35028/s/40ea12d3/sc/4/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/214612162397/u/0/f/647410/c/35028/s/40ea12d3/sc/4/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/214612162397/u/0/f/647410/c/35028/s/40ea12d3/sc/4/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/214612162397/u/0/f/647410/c/35028/s/40ea12d3/sc/4/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/214612162397/u/0/f/647410/c/35028/s/40ea12d3/sc/4/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/214612162397/u/0/f/647410/c/35028/s/40ea12d3/sc/4/a2.htm""><img src=""http://da.feedsportal.com/r/214612162397/u/0/f/647410/c/35028/s/40ea12d3/sc/4/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/214612162397/u/0/f/647410/c/35028/s/40ea12d3/sc/4/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/Aii3bcvE1qg"" height=""1"" width=""1""/>"
Sea levels will rise 30cm around NZ by 2050 - new report (co.nz),http://news.feedzilla.com/en_us/stories/science/409096587?client_source=api&format=json,"Sea levels will rise 30cm around New Zealand by 2050 and threaten coastal
properties and infrastructure in low-lying areas, a new report by Government's
environment watchdog warns.Parliamentary Commissioner for the Environment
Jan...

"
Security Experts Believe the Internet of Things Will Be Used To Kill Someone,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/IRNF5e6KMrw/story01.htm,"dcblogs writes: Imagine a fleet of quad copters or drones equipped with explosives and controlled by terrorists. Or someone who hacks into a connected insulin pump and changes the settings in a lethal way. Or maybe the hacker who accesses a building's furnace and thermostat controls and runs the furnace full bore until a fire is started. Those may all sound like plot material for a James Bond movie, but there are security experts who now believe, as does Jeff Williams, CTO of Contrast Security, that ""the Internet of Things will kill someone"". Today, there is a new ""rush to connect things"" and ""it is leading to very sloppy engineering from a security perspective,"" said Williams. Similarly, Rashmi Knowles, chief security architect at RSA, imagines criminals hacking into medical devices, recently blogged about hackers using pacemakers to blackmail users, and asked: ""Question is, when is the first murder?""<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Security+Experts+Believe+the+Internet+of+Things+Will+Be+Used+To+Kill+Someone%3A+http%3A%2F%2Fbit.ly%2F1xZQY7P""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Ftech.slashdot.org%2Fstory%2F14%2F11%2F28%2F1527241%2Fsecurity-experts-believe-the-internet-of-things-will-be-used-to-kill-someone%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://tech.slashdot.org/story/14/11/28/1527241/security-experts-believe-the-internet-of-things-will-be-used-to-kill-someone?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://tech.slashdot.org/story/14/11/28/1527241/security-experts-believe-the-internet-of-things-will-be-used-to-kill-someone?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=6221985&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/40ef8e1e/sc/36/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/214612208365/u/0/f/647410/c/35028/s/40ef8e1e/sc/36/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/214612208365/u/0/f/647410/c/35028/s/40ef8e1e/sc/36/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/214612208365/u/0/f/647410/c/35028/s/40ef8e1e/sc/36/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/214612208365/u/0/f/647410/c/35028/s/40ef8e1e/sc/36/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/214612208365/u/0/f/647410/c/35028/s/40ef8e1e/sc/36/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/214612208365/u/0/f/647410/c/35028/s/40ef8e1e/sc/36/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/214612208365/u/0/f/647410/c/35028/s/40ef8e1e/sc/36/a2.htm""><img src=""http://da.feedsportal.com/r/214612208365/u/0/f/647410/c/35028/s/40ef8e1e/sc/36/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/214612208365/u/0/f/647410/c/35028/s/40ef8e1e/sc/36/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/IRNF5e6KMrw"" height=""1"" width=""1""/>"
"Shale: Good For Gas, Oil...and Nuclear Waste Disposal?",http://rss.slashdot.org/~r/Slashdot/slashdot/~3/HpKlup_YyNM/story01.htm,"Lasrick writes: Chris Neuzil is a senior scientist with the National Research Program of the U.S. Geological Survey. He thinks the qualities of shale make it the perfect rock in which to safely and permanently house high-level nuclear waste. Given the recent discovery that water is much more of an issue than originally thought for the tough rock at Yucca Mountain nuclear waste repository in Utah, the unique qualities of shale, along with its ubiquitous presence in the U.S., could make shale rock a better choice for the 70,000 metric tons of commercial spent fuel currently sitting above ground at nuclear power facilities throughout the country. France, Switzerland, and Belgium are all considering repositories in shale, but it hasn't been studied much in the U.S. ""Shale is the only rock type likely to house high-level nuclear waste in other countries that has never been seriously considered by the U.S. high-level waste program. The uncertain future of Yucca Mountain places plans for spent nuclear fuel in the United States at a crossroads. It is an opportunity to include shale in a truly comprehensive examination of disposal options.""<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Shale%3A+Good+For+Gas%2C+Oil...and+Nuclear+Waste+Disposal%3F%3A+http%3A%2F%2Fbit.ly%2F1y0PSIX""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fhardware.slashdot.org%2Fstory%2F14%2F11%2F28%2F191232%2Fshale-good-for-gas-oiland-nuclear-waste-disposal%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://hardware.slashdot.org/story/14/11/28/191232/shale-good-for-gas-oiland-nuclear-waste-disposal?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://hardware.slashdot.org/story/14/11/28/191232/shale-good-for-gas-oiland-nuclear-waste-disposal?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=6224655&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/40f1a4dc/sc/1/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/214612194347/u/0/f/647410/c/35028/s/40f1a4dc/sc/1/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/214612194347/u/0/f/647410/c/35028/s/40f1a4dc/sc/1/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/214612194347/u/0/f/647410/c/35028/s/40f1a4dc/sc/1/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/214612194347/u/0/f/647410/c/35028/s/40f1a4dc/sc/1/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/214612194347/u/0/f/647410/c/35028/s/40f1a4dc/sc/1/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/214612194347/u/0/f/647410/c/35028/s/40f1a4dc/sc/1/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/214612194347/u/0/f/647410/c/35028/s/40f1a4dc/sc/1/a2.htm""><img src=""http://da.feedsportal.com/r/214612194347/u/0/f/647410/c/35028/s/40f1a4dc/sc/1/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/214612194347/u/0/f/647410/c/35028/s/40f1a4dc/sc/1/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/HpKlup_YyNM"" height=""1"" width=""1""/>"
Single Pixel Camera Takes Images Through Breast Tissue,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/8D2truicCTk/story01.htm,"KentuckyFC writes Single pixel cameras are currently turning photography on its head. They work by recording lots of exposures of a scene through a randomising media such as frosted glass. Although seemingly random, these exposures are correlated because the light all comes from the same scene. So its possible to number crunch the image data looking for this correlation and then use it to reassemble the original image. Physicists have been using this technique, called ghost imaging, for several years to make high resolution images, 3D photos and even 3D movies. Now one group has replaced the randomising medium with breast tissue from a chicken. They've then used the single pixel technique to take clear pictures of an object hidden inside the breast tissue. The potential for medical imaging is clear. Curiously, this technique has a long history dating back to the 19th century when Victorian doctors would look for testicular cancer by holding a candle behind the scrotum and looking for suspicious shadows. The new technique should be more comfortable.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Single+Pixel+Camera+Takes+Images+Through+Breast+Tissue%3A+http%3A%2F%2Fbit.ly%2F15ItMAs""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fscience.slashdot.org%2Fstory%2F14%2F11%2F28%2F2253251%2Fsingle-pixel-camera-takes-images-through-breast-tissue%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://science.slashdot.org/story/14/11/28/2253251/single-pixel-camera-takes-images-through-breast-tissue?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://science.slashdot.org/story/14/11/28/2253251/single-pixel-camera-takes-images-through-breast-tissue?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=6226639&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/40f20ead/sc/4/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/214612199856/u/0/f/647410/c/35028/s/40f20ead/sc/4/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/214612199856/u/0/f/647410/c/35028/s/40f20ead/sc/4/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/214612199856/u/0/f/647410/c/35028/s/40f20ead/sc/4/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/214612199856/u/0/f/647410/c/35028/s/40f20ead/sc/4/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/214612199856/u/0/f/647410/c/35028/s/40f20ead/sc/4/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/214612199856/u/0/f/647410/c/35028/s/40f20ead/sc/4/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/214612199856/u/0/f/647410/c/35028/s/40f20ead/sc/4/a2.htm""><img src=""http://da.feedsportal.com/r/214612199856/u/0/f/647410/c/35028/s/40f20ead/sc/4/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/214612199856/u/0/f/647410/c/35028/s/40f20ead/sc/4/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/8D2truicCTk"" height=""1"" width=""1""/>"
South America's very many remarkable deer (Scientific American),http://news.feedzilla.com/en_us/stories/science/409081782?client_source=api&format=json,"Deer are strongly associated with Eurasia and North America and less so with
the other regions of the world. In this brief article - part of which is an
excerpt from my 2013 article on the...


-- Read more on ScientificAmerican.com

"
Stem Cells Show Potential for Treating Rare Skin Disease (bioethicscom),http://news.feedzilla.com/en_us/stories/science/409089238?client_source=api&format=json,"(Science) - Researchers have taken several steps toward using stem cells to
treat a rare genetic disease that leaves people with skin so fragile it
blisters at the slightest touch. A trio of lab and animal studies reported
today could … Read More

"
Survival differences seen for advanced-stage laryngeal cancer (Eurekalert),http://news.feedzilla.com/en_us/stories/science/409123960?client_source=api&format=json,"The five-year survival rate for advanced-stage laryngeal cancer was higher
than national levels in a small study at a single academic center performing a
high rate of surgical therapy, including a total laryngectomy, or removal of
the voice box, to treat the disease, despite a national trend toward organ
preservation, according to a report published online by JAMA Otolaryngology-
Head & Neck Surgery.

"
